location_id,borough,borough_id,latitude,longitude,listing_id
12355,Fort Greene,2,40.69429,-73.97196,90351809
12356,Fort Greene,2,40.68929,-73.97759,41900007
12357,Washington Heights,3,40.8374,-73.94117,98603754
12358,Williamsburg,2,40.71346277,-73.95720597,73323396
12359,Mott Haven,1,40.811848,-73.929665,81663146
12360,Sunnyside,4,40.74523,-73.92318,2155610
12361,Crown Heights,2,40.6745841,-73.9623868,69002896
12362,Ditmars Steinway,4,40.77596,-73.90777,6654323
12363,Washington Heights,3,40.83138,-73.94075,74119168
12364,Bushwick,2,40.68926,-73.91875,79789409
12365,Sunnyside,4,40.74339,-73.91494,52771412
12366,Mount Hope,1,40.84612,-73.90748,39593
12367,Woodlawn,1,40.90047117,-73.86761756,85516978
12368,Woodside,4,40.74395,-73.89418,6670064
12369,Gowanus,2,40.66747,-73.99377,38902678
12370,South Slope,2,40.66068,-73.98494,50249515
12371,Washington Heights,3,40.83404922,-73.93956757,11844776
12372,Harlem,3,40.82313272,-73.94506597,74781197
12373,Westchester Square,1,40.84435,-73.8455,66181552
12374,Harlem,3,40.82358,-73.94498,6900168
12375,Sheepshead Bay,2,40.58675,-73.95343,20162291
12376,Washington Heights,3,40.83661,-73.94282,44902498
12377,Canarsie,2,40.63297,-73.89027,4530432
12378,Bayswater,4,40.61092,-73.76805,95367663
12379,East New York,2,40.67066,-73.87602,52304392
12380,East New York,2,40.67901,-73.87612,9289159
12381,Williamsburg,2,40.71629,-73.95362,53623920
12382,Harlem,3,40.82735,-73.94188,32171100
12383,Corona,4,40.74651898,-73.85597294,50117518
12384,Sheepshead Bay,2,40.59615,-73.94238,53970963
12385,East New York,2,40.66248,-73.8919,72297014
12386,Bergen Beach,2,40.62047,-73.90925,42758764
12387,4 Village,4,40.70608,-73.74721,1925224
12388,Claremont Village,1,40.83878166,-73.90229532,13264690
12389,Washington Heights,3,40.83335,-73.94283,78997889
12390,Sheepshead Bay,2,40.60547571,-73.95303539,19912065
12391,1dale,1,40.85603,-73.86517,52354363
12392,Maspeth,4,40.72558,-73.9024,30472685
12393,Bellerose,4,40.72927,-73.73783,49447624
12394,Pelham Gardens,1,40.85929,-73.85176,68134051
12395,Harlem,3,40.82357,-73.95385,12287838
12396,Washington Heights,3,40.84577685,-73.93847408,63994986
12397,Harlem,3,40.80502,-73.95808,35546298
12398,Harlem,3,40.8231,-73.95611,65149750
12399,Fort Greene,2,40.69012,-73.97696,68572619
12400,4 Village,4,40.7266922,-73.75276184,53011236
12401,4 Village,4,40.71209,-73.7319,53594181
12402,Washington Heights,3,40.83277,-73.94442,77974039
12403,Washington Heights,3,40.8379,-73.94586,5772667
12404,East New York,2,40.67257,-73.87876,15113479
12405,Maspeth,4,40.71819727,-73.90334351,15312128
12406,Bellerose,4,40.7268775,-73.7174099,30527994
12407,Ridgewood,4,40.7026,-73.90059,95155319
12408,Jamaica,4,40.6870791,-73.7754795,74647251
12409,Theater District,3,40.75931192,-73.98722088,18412771
12410,Ozone Park,4,40.68537,-73.85409,54782023
12411,Washington Heights,3,40.84538,-73.94227,87169072
12412,Washington Heights,3,40.84581,-73.94212,79068239
12413,Harlem,3,40.82449,-73.947,73240700
12414,Williamsbridge,1,40.8791,-73.86345,28896148
12415,Schuylerville,1,40.8407,-73.83328,85081225
12416,Fordham,1,40.86647,-73.88529,12041170
12417,Upper West Side,3,40.78986,-73.97314,75440942
12418,Canarsie,2,40.64098239,-73.90777103,3678990
12419,Ridgewood,4,40.711746,-73.919334,49590996
12420,Harlem,3,40.81619,-73.94094,5871372
12421,Windsor Terrace,2,40.64862,-73.97933,54946528
12422,Washington Heights,3,40.83569,-73.94733,2772111
12423,East New York,2,40.67343,-73.88881,29225417
12424,East New York,2,40.65956,-73.89786,80818819
12425,East New York,2,40.67747,-73.87682,48584513
12426,Harlem,3,40.82679,-73.94317,52246989
12427,East New York,2,40.66073,-73.8905,4807244
12428,Middle Village,4,40.71778,-73.87714,75221541
12429,Ridgewood,4,40.70811,-73.90018,13317650
12430,4 Village,4,40.72733,-73.73571,62480427
12431,Fort Greene,2,40.69115,-73.9721,35418825
12432,Washington Heights,3,40.84896,-73.94109,30251760
12433,Harlem,3,40.82605,-73.95155,62313714
12434,Woodside,4,40.7569458,-73.903906,53477
12435,Ditmars Steinway,4,40.7711,-73.91387,52389360
12436,Ditmars Steinway,4,40.77256,-73.91249,36796156
12437,Washington Heights,3,40.85433,-73.9324,8730247
12438,Sunnyside,4,40.74836,-73.91276,7711899
12439,Crown Heights,2,40.67535619,-73.93317816,23839890
12440,Woodside,4,40.74268,-73.89198,79218013
12441,Sunnyside,4,40.74761,-73.91616,65960468
12442,Crown Heights,2,40.67789642,-73.9434018,43806992
12443,Windsor Terrace,2,40.65886,-73.98405,100002
12444,Lower East Side,3,40.721771,-73.987381,98256158
12445,East Village,3,40.73333,-73.9905,97410326
12446,East Village,3,40.73362,-73.98831,58278986
12447,Claremont Village,1,40.83803,-73.90425,22609277
12448,Crown Heights,2,40.67619,-73.93071,87737892
12449,Washington Heights,3,40.84573,-73.9391,50054553
12450,Crown Heights,2,40.67378,-73.92178,52453861
12451,Williamsburg,2,40.71831,-73.95713,5050156
12452,Arverne,4,40.59263,-73.7964,33559960
12453,Jamaica,4,40.67428,-73.79445,53415549
12454,Washington Heights,3,40.85177,-73.9323,74107311
12455,Williamsburg,2,40.71282,-73.93558,36663696
12456,Gowanus,2,40.673,-73.98757,58142786
12457,Crown Heights,2,40.67186,-73.92952,50973336
12458,Jackson Heights,4,40.7550901,-73.876501,26554937
12459,Harlem,3,40.81471,-73.93774,69646003
12460,Woodside,4,40.74512176,-73.91063679,71089019
12461,East Elmhurst,4,40.7565,-73.87939,31290477
12462,Ditmars Steinway,4,40.77253,-73.90472,43251517
12463,Rosedale,4,40.65309,-73.73925,55447129
12464,Harlem,3,40.83130237,-73.9430602,78058188
12465,Mount Hope,1,40.84826,-73.91062,54267726
12466,Rosedale,4,40.65673,-73.74378,86399441
12467,East Elmhurst,4,40.75724,-73.86934,49534489
12468,Williamsburg,2,40.70919,-73.92308,19915657
12469,Washington Heights,3,40.84895,-73.93411,18736484
12470,Clinton Hill,2,40.69485,-73.96223,11619832
12471,Crown Heights,2,40.67229,-73.92956,3769052
12472,Ditmars Steinway,4,40.77461,-73.91525,76618520
12473,Morris Heights,1,40.8474082,-73.91340035,69135207
12474,Crown Heights,2,40.67630483,-73.93960397,35595727
12475,Gowanus,2,40.67152,-73.98916,53879568
12476,Woodside,4,40.74456,-73.90574,820710
12477,Hell's Kitchen,3,40.76191,-73.99931,53358798
12478,Washington Heights,3,40.83767,-73.94616,9182008
12479,Harlem,3,40.81349,-73.95326,87346045
12480,Concourse Village,1,40.82092,-73.92437,79289460
12481,Mott Haven,1,40.80948,-73.9243,43251603
12482,Crown Heights,2,40.67619,-73.92372,26255072
12483,Crown Heights,2,40.66385,-73.93229,52618610
12484,Washington Heights,3,40.85307304,-73.93351386,7086310
12485,Ridgewood,4,40.70687,-73.9134,1263964
12486,Harlem,3,40.82261,-73.95533,50132200
12487,Washington Heights,3,40.83509021,-73.93872707,4020425
12488,Harlem,3,40.82208,-73.93799,8651132
12489,Middle Village,4,40.71701,-73.88838,269283
12490,Corona,4,40.74950407,-73.86361954,88839339
12491,Washington Heights,3,40.83129,-73.94183,58613440
12492,Washington Heights,3,40.83347,-73.94175,819893
12493,Harlem,3,40.82187,-73.94548,34501332
12494,Corona,4,40.74349,-73.8564,41940305
12495,Washington Heights,3,40.84761,-73.94097,54123359
12496,Harlem,3,40.82875,-73.93969,82897544
12497,Williamsburg,2,40.71817,-73.94376,29967433
12498,Williamsburg,2,40.70692,-73.94105,35948933
12499,Harlem,3,40.81869,-73.94727,62056959
12500,Harlem,3,40.82097,-73.95412,52169355
12501,Mott Haven,1,40.81176,-73.92829,72018276
12502,Harlem,3,40.82274623,-73.9463189,611156
12503,Sunnyside,4,40.74558,-73.92495,15772750
12504,Washington Heights,3,40.84238,-73.94099,57031574
12505,Washington Heights,3,40.84962,-73.93075,13098705
12506,Harlem,3,40.82123,-73.95126,819228
12507,Kensington,2,40.64068,-73.97023,10306179
12508,Claremont Village,1,40.84458,-73.90715,47474703
12509,Woodlawn,1,40.8989,-73.86164,36904374
12510,Wakefield,1,40.89858,-73.85896,54161007
12511,Harlem,3,40.8289,-73.94887,49152970
12512,Canarsie,2,40.64281187,-73.90895539,83614985
12513,Harlem,3,40.81657,-73.94184,31126424
12514,Morris Heights,1,40.85216,-73.9117,75817097
12515,Williamsburg,2,40.71349,-73.94011,48652544
12516,Middle Village,4,40.71501,-73.88694,11138823
12517,Wakefield,1,40.89538,-73.84272,13614714
12518,Corona,4,40.75233,-73.85232,84326092
12519,Greenpoint,2,40.72738105,-73.9392802,24604281
12520,Maspeth,4,40.72628,-73.89506,78055673
12521,Mott Haven,1,40.81281,-73.90779,53189912
12522,Mount Hope,1,40.84756,-73.90822,51728249
12523,Ridgewood,4,40.70981,-73.89823,75335608
12524,Maspeth,4,40.72028,-73.90154,69285470
12525,Maspeth,4,40.72083,-73.89282,72272452
12526,Sunnyside,4,40.74171195,-73.92643851,37594699
12527,Crown Heights,2,40.67449,-73.91413,15453985
12528,Mott Haven,1,40.81141,-73.92722,61311535
12529,Crown Heights,2,40.6721157,-73.9198898,41375705
12530,Highbridge,1,40.83230013,-73.92706956,29635253
12531,South Slope,2,40.66708,-73.98754,52793095
12532,Harlem,3,40.82467,-73.94576,90458538
12533,Mott Haven,1,40.811848,-73.929665,3081771
12534,Longwood,1,40.813948,-73.9061017,63092113
12535,Harlem,3,40.82202,-73.95601,65441268
12536,Ridgewood,4,40.70646,-73.90838,89477823
12537,Woodside,4,40.744,-73.91206,46050040
12538,Mount Hope,1,40.8507,-73.90823,10943915
12539,Harlem,3,40.81690088,-73.94345076,86230985
12540,Ditmars Steinway,4,40.77714,-73.91011,70070285
12541,Ditmars Steinway,4,40.77253,-73.90472,52221919
12542,Harlem,3,40.82274,-73.95408,68691348
12543,Clinton Hill,2,40.69341,-73.96319,63543963
12544,Ridgewood,4,40.7088436,-73.9106532,3543839
12545,Mount Hope,1,40.84772,-73.90845,79398571
12546,Claremont Village,1,40.84468413,-73.90526705,17105446
12547,Clinton Hill,2,40.68767,-73.96468,20151455
12548,Williamsburg,2,40.71603,-73.93923,576227
12549,Greenpoint,2,40.7203,-73.93965,883306
12550,Highbridge,1,40.83212199,-73.92667245,66031066
12551,Crown Heights,2,40.66698,-73.92958,50201085
12552,Crown Heights,2,40.67211,-73.91641,82614316
12553,Morrisania,1,40.82469,-73.91286,927408
12554,Melrose,1,40.8245,-73.91501,50288808
12555,Melrose,1,40.8235224,-73.9135468,820953
12556,Longwood,1,40.81992,-73.9079,87541271
12557,Washington Heights,3,40.85641888,-73.93030435,31925075
12558,Gowanus,2,40.66928,-73.99043,67404365
12559,Crown Heights,2,40.67359675,-73.96294884,64150356
12560,Concourse Village,1,40.83575,-73.91527,31317744
12561,Mott Haven,1,40.80829,-73.91863,64150313
12562,Fort Greene,2,40.69194,-73.97389,38573589
12563,Harlem,3,40.82027,-73.94625,71221122
12564,East Harlem,3,40.79919154,-73.94434585,29567482
12565,Greenpoint,2,40.72424,-73.93964,76037714
12566,Crown Heights,2,40.67966,-73.95783,51150521
12567,Greenpoint,2,40.72475562,-73.93930049,71584288
12568,Harlem,3,40.80587,-73.94671,7097
12569,Harlem,3,40.81692,-73.94064,10312528
12570,Williamsburg,2,40.71623,-73.94067,85965576
12571,Woodside,4,40.75651,-73.90527,1038802
12572,Fort Greene,2,40.68921,-73.97261,59152507
12573,Concourse,1,40.81992,-73.92809,88244929
12574,Washington Heights,3,40.84796,-73.93555,64057754
12575,Harlem,3,40.8138,-73.94536,68713182
12576,Washington Heights,3,40.8539012,-73.9307849,24453838
12577,Woodside,4,40.744134,-73.90835114,18507990
12578,Middle Village,4,40.71567,-73.87842,982038
12579,Greenpoint,2,40.73489,-73.95535,17981267
12580,Washington Heights,3,40.84886,-73.94335,35120985
12581,Woodlawn,1,40.8970372,-73.8629946,65138398
12582,Woodside,4,40.74447,-73.91156,79052607
12583,Ditmars Steinway,4,40.77736,-73.90878,83263550
12584,Williamsburg,2,40.71455,-73.93952,53469
12585,Washington Heights,3,40.85283,-73.93505,18087564
12586,Concourse,1,40.82372,-73.92623,7033271
12587,Ridgewood,4,40.70775448,-73.89818061,77241302
12588,Ridgewood,4,40.70693039,-73.89910637,37723620
12589,Crown Heights,2,40.67104721,-73.93333435,20714304
12590,Williamsbridge,1,40.8728338,-73.8567906,22376093
12591,Jackson Heights,4,40.75106,-73.89411,72749652
12592,Van Nest,1,40.84594,-73.86508,28462811
12593,Corona,4,40.74749,-73.86087,68433517
12594,South Slope,2,40.6686,-73.98723,78415538
12595,Sheepshead Bay,2,40.60883,-73.94803,3400739
12596,Harlem,3,40.82955,-73.94221,85312984
12597,Pelham Gardens,1,40.86168,-73.84776,15845215
12598,Harlem,3,40.82762,-73.94213,62620122
12599,Maspeth,4,40.71957,-73.89214,78359865
12600,Corona,4,40.74954819,-73.86303265,26785
12601,Wakefield,1,40.89575,-73.83964,3352608
12602,Longwood,1,40.82043,-73.90632,36591993
12603,Claremont Village,1,40.83881,-73.90947,12346131
12604,Upper West Side,3,40.78969,-73.9744,75180057
12605,Maspeth,4,40.7301,-73.89931,17923261
12606,Washington Heights,3,40.85664,-73.93167,20427684
12607,Williamsburg,2,40.70903,-73.94799,68838116
12608,Maspeth,4,40.7191624,-73.9027908,90851451
12609,Harlem,3,40.80535,-73.94661,37564878
12610,Ditmars Steinway,4,40.77253,-73.90472,30388079
12611,Harlem,3,40.83109,-73.94897,16055506
12612,Middle Village,4,40.71559,-73.8888,16603017
12613,Woodlawn,1,40.89886,-73.87148,94869576
12614,Harlem,3,40.82238,-73.94669,90353277
12615,Ditmars Steinway,4,40.77593,-73.9161,35257081
12616,Melrose,1,40.81927,-73.9145,19915204
12617,Washington Heights,3,40.85207,-73.94134,7922158
12618,Washington Heights,3,40.83672,-73.94101,50265988
12619,Harlem,3,40.8253226,-73.94390082,42541688
12620,Sunnyside,4,40.73877,-73.92557,49963985
12621,4 Village,4,40.72199,-73.73895,31040919
12622,Sunnyside,4,40.73843,-73.92769,89736677
12623,Harlem,3,40.82012561,-73.94668816,24580806
12624,Clinton Hill,2,40.69318,-73.96778,13307480
12625,Harlem,3,40.8328,-73.94895,54944688
12626,Claremont Village,1,40.84349,-73.90987,209310
12627,Harlem,3,40.82838,-73.94435,60467673
12628,Gowanus,2,40.6727,-73.98848,20194791
12629,Mount Hope,1,40.84625,-73.90436,89148055
12630,Concourse,1,40.82083,-73.9286,1934804
12631,Sunnyside,4,40.74055,-73.92595,4038794
12632,Ditmars Steinway,4,40.77384884,-73.91905487,14138302
12633,Ditmars Steinway,4,40.7736,-73.90469,49126896
12634,Gowanus,2,40.67376,-73.99726,43174844
12635,Mott Haven,1,40.8138547,-73.9135927,6256470
12636,Bedford-Stuyvesant,2,40.68235161,-73.91590322,17980772
12637,Clinton Hill,2,40.68599,-73.964,49157424
12638,Harlem,3,40.82011,-73.94295,3835681
12639,Clinton Hill,2,40.68578,-73.96458,73257555
12640,Sunnyside,4,40.74524,-73.92005,4102208
12641,Harlem,3,40.82394,-73.94265,78554392
12642,Harlem,3,40.81752,-73.95448,10709249
12643,Harlem,3,40.81824,-73.9419,7149452
12644,Harlem,3,40.8284,-73.93931,37633552
12645,Longwood,1,40.81471,-73.90546,14595903
12646,Melrose,1,40.819,-73.914,24515198
12647,Harlem,3,40.832063,-73.9485857,12009651
12648,Theater District,3,40.75593,-73.98531,6516344
12649,Harlem,3,40.81854007,-73.94341126,24948017
12650,Ditmars Steinway,4,40.777487,-73.913742,25771285
12651,Washington Heights,3,40.83678773,-73.9383823,70418712
12652,Mariners Harbor,5,40.62771237,-74.14792036,76665500
12653,Gowanus,2,40.66794,-73.99319,76529813
12654,Harlem,3,40.82323,-73.9408,51864614
12655,Harlem,3,40.80815,-73.94638,10006918
12656,Harlem,3,40.80232,-73.95211,89987277
12657,Mott Haven,1,40.81113099,-73.92378696,74224696
12658,Washington Heights,3,40.84350411,-73.93993363,77980577
12659,Mount Hope,1,40.84498,-73.90559,34909594
12660,Washington Heights,3,40.85521,-73.93168,33635511
12661,Crown Heights,2,40.67366,-73.92914,63403331
12662,South Slope,2,40.66525,-73.99159,4688209
12663,Harlem,3,40.82576677,-73.9451735,6939597
12664,Washington Heights,3,40.83821,-73.93973,92350125
12665,Washington Heights,3,40.84219,-73.9404,66878403
12666,Harlem,3,40.81787951,-73.94358223,5298458
12667,Greenpoint,2,40.7232,-73.94026,53606306
12668,Richmond Hill,4,40.68142,-73.82325,50558313
12669,Sunnyside,4,40.74001,-73.91885,71603616
12670,Harlem,3,40.80166,-73.95562,74128781
12671,Williamsburg,2,40.70915,-73.93883,54303183
12672,Harlem,3,40.82416,-73.95121,69431871
12673,Bushwick,2,40.68989,-73.90914,57753690
12674,Concourse,1,40.82429,-73.9271,66222582
12675,Ridgewood,4,40.70655245,-73.90673817,71692423
12676,Longwood,1,40.8137274,-73.9009352,16735801
12677,Ditmars Steinway,4,40.7735014,-73.9125708,70422109
12678,Maspeth,4,40.73069,-73.91994,62439923
12679,Williamsburg,2,40.71598,-73.94023,80884865
12680,Harlem,3,40.82504,-73.94621,19099720
12681,Ditmars Steinway,4,40.7774634,-73.9097882,81539315
12682,Harlem,3,40.82473,-73.93978,73109522
12683,Harlem,3,40.81814,-73.9512,77994789
12684,Washington Heights,3,40.84353366,-73.94063775,49752230
12685,Morrisania,1,40.82436,-73.91307,50574468
12686,Maspeth,4,40.73447,-73.89741,69422654
12687,Concourse,1,40.83106,-73.92168,85209776
12688,Jamaica,4,40.67188115,-73.7805969,38252605
12689,Washington Heights,3,40.834026,-73.939507,64873255
12690,Harlem,3,40.82179272,-73.95533308,79033357
12691,Washington Heights,3,40.83666,-73.9403,63252180
12692,Williamsburg,2,40.70709,-73.94949,17897913
12693,Harlem,3,40.81665,-73.93761,13451811
12694,Harlem,3,40.80018,-73.95496,61308375
12695,Stuyvesant Town,3,40.73247279,-73.97452911,431865
12696,Mount Hope,1,40.848261,-73.9044553,98677742
12697,Midtown,3,40.7604361,-73.968523,26000019
12698,Crown Heights,2,40.67266,-73.91481,5882725
12699,Greenpoint,2,40.72112294,-73.93850751,34999950
12700,Ditmars Steinway,4,40.77833,-73.91861,73759126
12701,Harlem,3,40.83109,-73.94643,73119428
12702,Harlem,3,40.82571053,-73.94959722,41647808
12703,Williamsburg,2,40.71295,-73.95542,42404665
12704,Harlem,3,40.830779,-73.946478,61952353
12705,Williamsburg,2,40.70678708,-73.95102886,33038705
12706,Washington Heights,3,40.8359602,-73.94101612,7557546
12707,Ditmars Steinway,4,40.77253,-73.90472,14103515
12708,Williamsburg,2,40.70786,-73.93756,69869067
12709,Washington Heights,3,40.84038,-73.93954,41686149
12710,Harlem,3,40.81851857,-73.94085594,79769702
12711,Williamsburg,2,40.70809,-73.94,10013501
12712,Middle Village,4,40.71527,-73.89829,86666671
12713,Washington Heights,3,40.83442,-73.9387,19952747
12714,Crown Heights,2,40.674141,-73.916435,28859648
12715,Harlem,3,40.81012665,-73.95368238,54160031
12716,Washington Heights,3,40.84187,-73.93908,89646743
12717,Pelham Gardens,1,40.86766,-73.84762,63258663
12718,Washington Heights,3,40.85397,-73.937943,9247687
12719,Mount Hope,1,40.846657,-73.911018,4517848
12720,Stuyvesant Town,3,40.73034,-73.97928,60134414
12721,Bedford-Stuyvesant,2,40.68229,-73.95347,90384665
12722,Ditmars Steinway,4,40.77622,-73.91311,54163912
12723,Williamsburg,2,40.70931,-73.95011,38316335
12724,Concourse,1,40.82299,-73.92656,59180743
12725,Williamsburg,2,40.71113,-73.95062,63038339
12726,Harlem,3,40.8201676,-73.94661913,12567868
12727,Morris Heights,1,40.8516481,-73.9207176,900383
12728,Williamsburg,2,40.71554,-73.95503,74770604
12729,Williamsburg,2,40.7145166,-73.9492286,1304459
12730,Williamsburg,2,40.7072505,-73.9399195,23092823
12731,Washington Heights,3,40.85008,-73.93338,18076965
12732,Sunnyside,4,40.73492,-73.91991,85451914
12733,Morris Heights,1,40.8494,-73.92275,78790088
12734,Harlem,3,40.83038,-73.94021,46510119
12735,Harlem,3,40.8320881,-73.9490472,80862470
12736,Crown Heights,2,40.677255,-73.9361936,52921783
12737,Longwood,1,40.81856,-73.90617,53465589
12738,Mott Haven,1,40.80718762,-73.92387783,25781535
12739,Mott Haven,1,40.811848,-73.929665,76752109
12740,Washington Heights,3,40.85632655,-73.92910883,53796187
12741,Crown Heights,2,40.67866,-73.96188,79991805
12742,Washington Heights,3,40.85244,-73.9289,65225395
12743,Bushwick,2,40.68827744,-73.9170782,27336179
12744,Mott Haven,1,40.811848,-73.929665,78293265
12745,Clinton Hill,2,40.69448,-73.96404,82324013
12746,Mott Haven,1,40.811848,-73.929665,95451878
12747,Prospect-Lefferts Gardens,2,40.66191,-73.96029,89057816
12748,Theater District,3,40.75544,-73.98837,45479645
12749,Crown Heights,2,40.6714,-73.93228,97776856
12750,Washington Heights,3,40.8360441,-73.945029,86230982
12751,Harlem,3,40.80087,-73.95301,13913803
12752,Greenpoint,2,40.7338246,-73.9557205,86230984
12753,Washington Heights,3,40.84995,-73.93305,48824474
12754,Crown Heights,2,40.66624,-73.9296,34490351
12755,Mott Haven,1,40.811848,-73.929665,49424846
12756,Windsor Terrace,2,40.6554,-73.98044,66305101
12757,Harlem,3,40.80129,-73.9546,32790563
12758,Midtown,3,40.75478,-73.96689,67175720
12759,Sunnyside,4,40.74605,-73.91832,66972093
12760,Ditmars Steinway,4,40.77559,-73.9072,44448391
12761,South Slope,2,40.66415,-73.97866,52749784
12762,Crown Heights,2,40.67856,-73.96098,13291508
12763,Williamsburg,2,40.70608645,-73.93905117,41816533
12764,Crown Heights,2,40.67669,-73.9246,54184122
12765,Greenpoint,2,40.72511,-73.94492,53562029
12766,Washington Heights,3,40.84956,-73.93667,795641
12767,Ridgewood,4,40.711746,-73.919334,1846580
12768,Morningside Heights,3,40.80405631,-73.96406081,53501732
12769,Mott Haven,1,40.80715193,-73.92047773,72386120
12770,Washington Heights,3,40.8385,-73.94607,76381230
12771,Crown Heights,2,40.67003,-73.92326,21764245
12772,Crown Heights,2,40.67269,-73.93139,2111422
12773,Williamsburg,2,40.71795191,-73.95191336,48637923
12774,Washington Heights,3,40.85209,-73.93941,84698518
12775,Williamsburg,2,40.71051,-73.95897,95348989
12776,Harlem,3,40.81926,-73.94216,65854581
12777,Prospect-Lefferts Gardens,2,40.65534,-73.95993,30465706
12778,Midtown,3,40.7647977,-73.9827291,55447257
12779,Chinatown,3,40.71709185,-73.99147008,95651517
12780,Williamsburg,2,40.70698,-73.95028,456578
12781,Harlem,3,40.80468221,-73.95646721,2569808
12782,Financial District,3,40.70704594,-74.00860779,50749649
12783,Harlem,3,40.79979324,-73.95465851,5567361
12784,Washington Heights,3,40.83593,-73.94192,46113818
12785,Theater District,3,40.75613,-73.98573,98591883
12786,University Heights,1,40.856033,-73.913162,71089718
12787,Clinton Hill,2,40.68112,-73.96268,91752196
12788,Greenpoint,2,40.73756,-73.9535,83614371
12789,Windsor Terrace,2,40.65853,-73.98312,51304263
12790,Clinton Hill,2,40.68222708,-73.9623958,82783621
12791,Chinatown,3,40.71841,-73.99573,51866988
12792,Crown Heights,2,40.67614,-73.91636,60784120
12793,Sunnyside,4,40.74698,-73.91763,41212093
12794,Clinton Hill,2,40.68375,-73.96142,727512
12795,Prospect-Lefferts Gardens,2,40.65815,-73.95946,44496053
12796,Crown Heights,2,40.67317233,-73.91994416,46034949
12797,Washington Heights,3,40.85653,-73.93169,47045396
12798,Sunnyside,4,40.74461,-73.91575,34718010
12799,Sunnyside,4,40.74292,-73.92048,40824219
12800,Gowanus,2,40.66677732,-73.99192715,713538
12801,Clinton Hill,2,40.6897,-73.96526,52922566
12802,Two Bridges,3,40.71094,-73.99556,65794577
12803,Williamsburg,2,40.71569,-73.94712,37491784
12804,Harlem,3,40.80159,-73.95741,89210762
12805,Clinton Hill,2,40.68273,-73.96073,64993558
12806,Crown Heights,2,40.66612,-73.93295,98715718
12807,Williamsburg,2,40.70826,-73.96766,23109329
12808,Fort Greene,2,40.69284,-73.97452,42982053
12809,Crown Heights,2,40.67625,-73.91507,64836782
12810,Williamsburg,2,40.71287,-73.94405,16533105
12811,Williamsburg,2,40.71913,-73.94452,22436287
12812,Fort Greene,2,40.68929,-73.97759,61127964
12813,Clinton Hill,2,40.68102,-73.96397,17750380
12814,East Elmhurst,4,40.7587,-73.88411,3187925
12815,Williamsburg,2,40.71195,-73.94648,62376353
12816,Williamsburg,2,40.7186,-73.94593,13783769
12817,East Elmhurst,4,40.75847,-73.89151,14868857
12818,Crown Heights,2,40.67364688,-73.92721274,7556153
12819,Jackson Heights,4,40.75141,-73.8804,62560705
12820,Williamsburg,2,40.71362,-73.96255,97906110
12821,Crown Heights,2,40.67441,-73.9549,39169415
12822,Crown Heights,2,40.67662,-73.92938,47001322
12823,Harlem,3,40.80073,-73.95787,70174090
12824,Williamsburg,2,40.71257,-73.94358,62365797
12825,Williamsburg,2,40.71065,-73.95087,27697284
12826,Harlem,3,40.80192,-73.95255,53787074
12827,Morningside Heights,3,40.80741,-73.96566,47757435
12828,Greenpoint,2,40.71978,-73.946709,42507723
12829,Williamsburg,2,40.70778,-73.94119,6737249
12830,Williamsburg,2,40.7092514,-73.94149182,77102042
12831,Greenpoint,2,40.71988,-73.95494,55959
12832,Greenpoint,2,40.72078,-73.94266,11069190
12833,Williamsburg,2,40.71055,-73.95197,57198328
12834,Williamsburg,2,40.7220977,-73.958082,58703163
12835,Williamsburg,2,40.70721709,-73.95270781,2153153
12836,Greenpoint,2,40.7213,-73.94416,86082099
12837,Williamsburg,2,40.71687044,-73.95877726,53704110
12838,Williamsburg,2,40.70801,-73.95325,75563441
12839,Williamsburg,2,40.70744099,-73.95056157,53501627
12840,Fort Greene,2,40.68646,-73.97548,10391330
12841,Jackson Heights,4,40.75404,-73.87523,87085426
12842,Kips Bay,3,40.74274,-73.97759,14808499
12843,Crown Heights,2,40.67826,-73.95263,10057600
12844,Windsor Terrace,2,40.65937,-73.97806,1712660
12845,Morningside Heights,3,40.814278,-73.960258,80653112
12846,Chinatown,3,40.71498652,-73.99464079,135465
12847,Williamsburg,2,40.70903,-73.95339,89584950
12848,Kips Bay,3,40.74319377,-73.97735915,1102942
12849,Williamsburg,2,40.712915,-73.9586435,10355146
12850,Greenpoint,2,40.72172253,-73.94589991,13058423
12851,Greenpoint,2,40.72073,-73.94606,49754187
12852,Greenpoint,2,40.72452397,-73.94810434,85614371
12853,Williamsburg,2,40.70535,-73.95377,3137906
12854,Pelham Gardens,1,40.8667,-73.84154,51002225
12855,Greenpoint,2,40.72358,-73.95426,2974479
12856,Williamsburg,2,40.7126054,-73.9577594,83205212
12857,Financial District,3,40.706541,-74.0158244,51389349
12858,Crown Heights,2,40.67895,-73.95626,89264910
12859,Williamsburg,2,40.71018646,-73.94375169,20844580
12860,Williamsburg,2,40.7112941,-73.9571425,24115562
12861,Fort Greene,2,40.68554,-73.96952,2432622
12862,Greenpoint,2,40.72468,-73.9532,86873998
12863,Williamsburg,2,40.71583,-73.94981,92328011
12864,Harlem,3,40.80287,-73.95568,10980678
12865,Greenpoint,2,40.72302,-73.95068,79052779
12866,Williamsburg,2,40.71558923,-73.94286669,66520722
12867,Williamsburg,2,40.7070926,-73.95457076,20572472
12868,Gowanus,2,40.68159,-73.98258,62700530
12869,Greenpoint,2,40.72284,-73.94597,6031001
12870,Williamsburg,2,40.7141,-73.95104,10247723
12871,Williamsburg,2,40.71527,-73.95491,17489509
